colOrder,variable,uniqueVar,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
6,province,province|household,household,NCIT_C25632,Province,,Household,Geographic location,GAZ_00000448,Province,,variable,
6,patient_type,patient_type|observations,observations,EUPATH_0026001,Citizenship,Asked at every observation,Observation,Observation details,EUPATH_0000310,Type of patient,"Foreigner, Thai",variable,
8,subdistrict,subdistrict|household,household,EUPATH_0026002,Subdistrict,,Household,Geographic location,GAZ_00000448,Subdistrict,,variable,
8,confirmedslideresults,confirmedslideresults|observations,observations,EUPATH_0026003,"Plasmodium species, by control lab microscopy",Field slide results confirmed by a second  control lab,Sample,Plasmodium,NCBITaxon_5820,result confirmed from Lab,"F,F+G,F+V,Fg,V,ND,Neg",variable,
9,cohort,cohort|observations,observations,EUPATH_0026004,Cohort member,Whether the participant was enrolled in the mass blood survey cohort,Participant,Administrative information,EUPATH_0010035,patients within or outside cohort,yes/no,variable,
10,ethnicid,ethnicid|participants,participants,OMRSE_00000100,Ethnicity,,Participant,Demographics,EUPATH_0010981,ethnic,,variable,
7,occupation,occupation|observations,observations,EUPATH_0000359,Current occupation,Asked at every observation,Observation,Observation details,EUPATH_0000310,Occupation,,variable,
7,hh,hh|participants,participants,EUPATH_0026005,Interviewee household head,,Participant,Individuals related to participant,EUPATH_0010037,head of household,1=yes 0=no,variable,
5,datasource,datasource|observations,observations,BFO_0000015,Observation type,,Observation,Observation,EUPATH_0000738,observations from activities,"MBS1-12(Mass Blood Survey), HP=Hospital, PCD=Passive Case Detection",variable,
4,housetype,housetype|household,household,ENVO_01000744,Dwelling type,,Household,Dwelling characteristics,EUPATH_0000303,Type of house,,variable,
9,village,village|household,household,ENVO_01000773,Village,,Household,Geographic location,GAZ_00000448,village,"3,6,9",variable,
2,housecode,housecode|household,household,EUPATH_0000094,Household ID,,Household,Household,PCO_0000024,house id = hamlet code 2 digits plus house sequence number,,variable,
2,studycode,studycode|observations,observations,EUPATH_0000095,Participant ID,,Participant,Participant,EUPATH_0000096,hamlet code follow with sequence of house number and member number within house,,variable,
3,studycode,studycode|participants,participants,EUPATH_0000095,Participant ID,,Participant,Participant,EUPATH_0000096,hamlet code follow with sequence of house number and member number within house,,variable,
1,temp,temp|observations,observations,EUPATH_0000110,Temperature (C),,Observation,Physical examination,OGMS_0000083,body temperature,,variable,
5,age,age|participants,participants,EUPATH_0000120,Age at enrollment,,Participant,Participant study details,EUPATH_0000307,age at survey,,variable,
1,surveydate,surveydate|participants,participants,EUPATH_0000151,Enrollment date,,Participant,Participant study details,EUPATH_0000307,date of house survey,,variable,
12,eduid,eduid|participants,participants,EUPATH_0000345,Education level,,Participant,Demographics,EUPATH_0010981,education,,variable,
11,occid,occid|participants,participants,EUPATH_0000359,Occupation,,Participant,Employment,EUPATH_0000342,occupation,,variable,
7,district,district|household,household,EUPATH_0000407,District,,Household,Geographic location,GAZ_00000448,District,,variable,
4,malaria_result,malaria_result|observations,observations,EUPATH_0000423,"Plasmodium species, by microscopy",,Sample,Plasmodium,NCBITaxon_5820,result from field test ,"F,F+G,Fg,V,Neg, NA",variable,
9,nationid,nationid|participants,participants,EUPATH_0000424,Nationality,,Participant,Demographics,EUPATH_0010981,Nationality,,variable,
3,puncdate,puncdate|observations,observations,EUPATH_0004991,Observation date,,Observation,Observation details,EUPATH_0000310,Blood draw date,,variable,
8,relatid,relatid|participants,participants,EUPATH_0010123,Interviewee relationship to participant,,Participant,Individuals related to participant,EUPATH_0010037,relationship,,variable,
3,surveydate,surveydate|household,household,EUPATH_0021085,Household data collection date,,Household,Household,PCO_0000024,date of house survey,,variable,
4,dob_yy,dob_yy|participants,participants,EUPATH_0030005,Birth year,,Participant,Demographics,EUPATH_0010981,year of birth,christian year,variable,
5,country,country|household,household,OBI_0001627,Country,,Household,Geographic location,GAZ_00000448,Country ,,variable,
6,sex,sex|participants,participants,PATO_0000047,Sex,,Participant,Demographics,EUPATH_0010981,sex,Male female,variable,
,,,,EUPATH_0000738,Observation,,Observation,,,,,category,
,,,,EUPATH_0000303,Dwelling characteristics,,Household,Household,PCO_0000024,,,category,
,,,,GAZ_00000448,Geographic location,,Household,Household,PCO_0000024,,,category,
,,,,PCO_0000024,Household,,Household,,,,,category,
,,,,EUPATH_0000096,Participant,,Participant,,,,,category,
,,,,OGMS_0000083,Physical examination,,Observation,Observation,EUPATH_0000738,,,category,
,,,,EUPATH_0000307,Participant study details,,Participant,Participant,EUPATH_0000096,,,category,
,,,,EUPATH_0010981,Demographics,,Participant,Participant,EUPATH_0000096,,,category,
,,,,EUPATH_0000342,Employment,,Participant,Participant,EUPATH_0000096,,,category,
,,,,NCBITaxon_5820,Plasmodium,,Sample,Eukaryota,NCBITaxon_2759,,,category,
,,,,EUPATH_0000310,Observation details,,Observation,Observation,EUPATH_0000738,,,category,
,,,,EUPATH_0010037,Individuals related to participant,,Participant,Participant,EUPATH_0000096,,,category,
,,,,EUPATH_0010035,Administrative information,,Participant,Participant,EUPATH_0000096,,,category,
,,,,NCBITaxon_2759,Eukaryota,,Sample,Blood microbiology test,EUPATH_0020005,,,category,
,,,,EUPATH_0020005,Blood microbiology test,,Sample,Laboratory test,OGMS_0000056,,,category,
,,,,OGMS_0000056,Laboratory test,,Sample,Sample,EUPATH_0000609,,,category,
,,,,EUPATH_0000609,Sample,,Sample,,,,,category,
